,income
9719,1
23916,0
12965,1
36072,1
47126,1
12907,1
44403,1
47735,1
33955,1
45200,1
36457,1
19620,1
17416,1
18628,1
5705,1
15517,0
23336,1
18154,1
39595,0
5371,1
14256,1
47893,0
12084,1
29606,1
20313,1
39865,0
42976,0
27719,1
39768,1
13868,1
32820,1
42680,0
23278,0
15380,1
17364,0
14120,0
34274,0
45630,1
8091,0
7119,1
18204,1
39719,1
6582,1
9281,1
32245,0
7501,1
29567,0
1729,1
32790,1
18600,1
6019,1
31765,1
41289,1
1955,1
2128,0
3714,0
24372,1
18374,1
36021,1
20629,0
23064,1
22717,1
40353,1
22564,0
42313,1
40444,1
45467,1
29860,0
4592,0
25200,1
33437,1
8736,1
23990,0
14191,1
9878,1
1098,0
31940,1
40227,1
11307,1
16759,0
13539,1
1506,1
47161,1
1566,1
16644,1
2951,1
43609,0
29058,1
38083,0
11689,1
27204,1
15638,1
27470,0
31028,0
24886,1
37892,1
13025,1
36929,1
14359,1
280,1
39339,0
46056,1
16856,0
19337,1
25086,1
25644,1
47492,1
44923,1
43483,0
41364,1
13681,1
1534,1
20801,1
47830,1
16162,1
12135,1
45283,0
29499,1
43410,1
24518,1
45788,0
26357,1
9292,1
8992,1
43871,0
35236,1
22507,1
10982,1
10868,1
41592,1
11822,1
7150,1
31879,1
20720,1
25296,1
22429,1
47927,1
47215,0
7319,1
26804,1
22127,1
7850,1
33781,1
13468,1
36739,1
22621,1
27351,1
34072,1
27894,1
25598,1
7149,1
32571,0
42023,1
5872,1
373,1
9278,1
29257,1
11259,1
3251,1
5836,0
19068,0
31275,1
6137,0
1646,1
42835,1
6658,0
1561,1
25376,1
3083,1
23684,1
46491,0
3821,1
20203,1
14641,1
15496,0
33163,1
5245,1
4731,1
48693,1
47611,1
43513,1
43842,1
36984,0
30199,1
11210,1
46741,1
13577,0
23081,1
16917,1
31835,1
14321,1
40025,1
33677,1
11375,1
873,0
30539,0
47804,1
27051,1
48419,1
12228,1
32773,1
37812,1
17243,1
46068,1
22208,0
32171,1
46905,1
18880,1
37592,1
4769,1
44912,1
5267,0
2620,0
16234,0
29988,1
19086,1
8605,1
46917,1
23940,1
196,1
10483,0
39859,0
31476,1
18916,0
20139,1
13772,1
2329,1
37169,1
27722,0
25563,1
11990,0
25459,1
15232,0
19699,0
6058,1
2844,0
35796,1
14930,1
27983,1
6431,1
25841,0
8679,1
43518,1
21328,0
33848,1
40874,1
32192,1
19240,1
36227,1
19421,1
37636,1
36887,1
34682,0
14628,0
1337,0
42568,1
18207,1
19642,1
19343,1
32573,1
9465,0
34943,1
42955,1
13547,0
44095,1
10567,0
13666,1
45417,1
27705,1
30224,1
43872,1
6644,1
48053,0
9976,1
35061,1
16563,1
32138,0
15476,1
21557,0
36495,1
7709,0
32832,0
34910,1
23596,1
12206,1
37035,1
10827,1
21187,1
42215,0
9648,0
15160,0
26509,1
20319,1
25692,1
11023,0
32862,1
9522,1
28849,1
27476,1
36509,1
44567,1
41741,1
27023,0
27823,1
44827,1
13897,1
48390,1
6576,0
29501,0
15873,0
21436,1
35883,0
37635,1
22706,1
30061,1
6297,1
15322,1
40610,0
18546,1
7591,0
24076,1
36432,1
13528,0
21739,1
25533,1
14331,1
45798,1
6888,1
26074,0
42656,1
12875,0
46350,1
6286,1
4471,0
45017,1
26969,1
34740,1
35639,1
10242,1
38816,1
32938,1
4333,1
15390,0
37480,0
30005,1
48699,1
40708,0
37256,1
21466,1
37734,1
16994,1
33312,1
31616,1
28134,0
48677,1
14270,1
36927,1
15134,1
24489,1
7560,1
32635,1
24555,1
4655,1
13856,1
42519,1
4622,0
48163,0
3217,0
3837,1
17348,1
16355,1
22027,1
9658,1
9821,1
4224,1
45770,0
6535,0
15359,1
39680,1
22066,1
5324,1
32334,1
35154,1
24902,0
28983,1
18678,0
22025,1
19101,1
43049,0
48645,1
44696,1
10586,1
21986,0
8835,1
13808,1
31824,1
44021,1
27989,1
7034,0
38558,1
45534,1
23789,0
46939,1
31886,1
8169,1
47169,1
13171,1
33117,1
3018,1
37322,1
36461,1
35124,0
9423,1
10888,1
15878,0
44167,1
44867,1
17234,1
2057,1
9388,1
41920,1
3781,1
47017,1
41255,1
6824,1
14235,1
25286,1
21406,1
23460,0
21460,1
5979,0
39665,1
18000,1
41817,0
23993,1
34719,1
35920,0
17230,1
31166,1
20983,1
4557,1
34317,1
39870,1
25471,0
37373,1
13594,0
15181,1
39833,1
45272,0
14392,1
31607,1
19795,1
1450,1
43378,1
13186,0
5959,1
11732,1
45148,1
46250,0
44821,1
24393,1
8441,1
22933,0
18579,1
31863,1
28563,0
26781,1
38599,1
36656,1
46033,1
13329,0
29085,1
30046,1
19262,1
44319,1
45208,1
9958,1
17326,1
20340,0
30887,1
24068,1
21520,1
5118,1
48688,1
20762,1
45347,1
1681,1
25767,1
27717,1
21365,1
40760,1
9103,1
36358,0
4656,0
36772,0
31122,1
31449,0
40878,0
21512,0
14523,0
5348,1
43451,1
5186,1
11704,1
30530,1
35645,1
44766,1
17103,1
14933,1
40710,1
1056,1
7307,1
19879,1
5779,1
41229,0
1279,1
10745,1
12128,1
14346,0
48682,1
45186,1
6897,0
12233,1
4446,1
30175,1
29306,1
1407,0
12852,1
8054,1
10057,1
39711,1
177,1
32529,1
4182,0
39386,0
40766,1
47928,0
47553,1
20041,1
34158,1
47722,1
965,1
3910,1
2084,1
28236,1
24942,1
21286,1
36425,1
45852,1
29413,1
7080,1
36900,1
22503,0
19839,1
35172,1
43304,1
15736,1
3025,1
31035,1
47745,0
32498,1
34033,1
17654,0
20477,0
30881,1
19759,1
17075,1
42292,1
23765,1
46508,1
7873,1
19049,1
48366,1
1670,0
26418,0
39121,1
47748,1
42119,1
39044,1
42053,1
15819,1
30662,1
18326,1
14625,1
12877,1
8096,1
15859,1
29245,1
34585,1
30304,1
5970,0
6715,1
2504,1
46209,0
14382,1
44035,1
33554,1
45049,1
10664,1
18846,1
29282,1
46336,1
47230,1
60,1
13419,0
38906,1
251,1
20555,0
3912,1
20315,1
37640,1
31605,1
28833,0
2404,1
18705,1
36971,0
36567,1
48088,0
6422,1
8543,1
43265,1
3820,1
20454,1
19711,1
31238,1
13378,1
6368,1
667,0
4199,1
45825,1
37569,1
11032,1
45047,0
14771,1
37780,1
25024,1
47370,0
46897,1
33642,1
18942,1
37209,0
4423,1
27743,1
25977,1
3795,0
26955,1
35388,1
40899,0
29008,0
39851,1
26712,1
23522,1
855,1
30552,1
35612,1
38477,1
13586,1
6668,1
39953,1
6880,0
35494,1
7234,1
11019,1
4642,1
14257,1
355,0
16807,1
21289,1
21688,1
46076,1
46094,0
24775,1
1789,1
41443,0
34201,1
44071,1
43246,1
4202,1
23051,1
42415,0
37085,0
27598,1
17646,0
34295,1
8124,0
11623,1
45487,1
27729,1
39361,1
19624,1
3962,1
19994,1
13037,1
39872,1
9714,1
15426,1
27728,1
41719,0
26578,1
38451,0
7148,1
45227,0
13054,1
13090,1
28196,1
27925,0
39658,1
7325,1
9202,1
39647,1
7549,1
23756,0
17726,1
16267,1
47083,1
21736,1
21973,1
16459,1
73,1
21480,1
17407,1
16254,1
30099,0
18248,0
4992,1
40311,1
4807,0
12773,1
39727,1
20406,1
33109,1
40849,1
32190,1
35488,1
26840,0
21296,1
12069,1
46497,1
25095,1
35773,1
44899,0
7014,1
28792,1
35340,1
47150,0
47490,1
38097,1
37836,1
5755,0
24954,1
1147,1
17718,1
46796,1
2548,1
40307,0
8908,1
11300,1
32396,1
43770,1
25349,1
35440,1
36344,0
11344,1
40648,0
40747,1
20307,0
21687,1
10135,1
10606,1
42797,1
11044,0
24854,1
4647,1
27272,1
38902,1
12067,1
5415,1
7206,1
9704,1
3407,0
47593,0
9419,1
44854,1
13410,0
41188,1
13809,1
27487,1
2847,1
20255,0
19515,1
23114,1
1315,1
5492,1
3496,1
42953,1
20438,1
48589,0
20547,1
39086,1
44294,1
4971,1
30206,1
28150,1
584,1
40788,1
15266,1
34610,0
8762,1
32921,1
45495,1
17296,1
3538,0
31282,0
41129,1
23379,1
5981,1
44130,1
41046,1
30808,1
13173,1
5608,1
2362,0
37852,1
13582,1
18674,1
25297,1
5736,1
14028,1
45024,0
13473,1
14246,1
1505,1
30586,1
33736,1
43345,0
42873,1
3812,0
19338,1
36583,0
32483,1
29910,1
24881,1
34708,1
41472,1
10285,1
19218,1
30003,1
33399,1
23676,1
3978,1
26722,1
40248,1
43800,1
15039,1
593,0
22310,1
30238,1
19307,1
39600,0
13552,1
16133,1
14790,1
37563,0
42884,1
41748,0
13241,0
7120,0
30402,1
18790,1
15194,1
3306,1
33924,0
11233,1
2997,1
3742,1
44008,0
29089,1
12204,0
32243,1
32437,1
21738,1
34976,1
26534,0
31041,1
18697,1
43766,0
48714,0
22405,1
30972,1
25291,1
2110,0
28720,0
1324,0
17437,1
46019,1
33850,0
38430,1
1319,0
140,1
32458,0
38893,1
17831,1
1413,0
29652,1
18298,1
33800,1
6428,1
28716,1
27229,1
42336,1
27269,1
11597,0
47178,1
8341,1
37248,1
26607,1
13044,1
19942,1
38231,1
41406,1
27971,1
23459,0
5134,1
48350,0
26857,0
4526,1
9163,1
27855,0
4813,1
36230,1
38860,1
28958,1
37047,1
25151,0
32716,1
41826,1
14546,0
10531,1
5155,0
2187,1
37597,1
32553,1
19197,1
36410,1
48364,1
29320,1
992,1
25008,1
14948,0
11842,0
19447,1
20876,0
8424,1
27126,1
14386,1
27568,1
8187,1
6466,1
17298,1
21113,1
42565,0
17185,1
34110,1
9005,0
45928,1
32732,1
4032,0
12738,1
7446,1
40511,0
11824,0
42253,0
34331,1
27485,1
19239,1
16533,1
23608,1
22385,0
37157,1
7897,1
22577,1
3919,1
25862,0
25536,1
5784,1
23030,1
27529,1
20295,1
31580,0
4956,1
10486,1
4186,1
38658,1
25622,0
33776,1
11828,1
42745,1
16295,0
22110,1
2391,1
10356,0
13250,1
44542,1
2127,1
10258,1
16739,1
33146,1
636,1
38858,1
12211,1
6559,1
36498,1
37247,1
13035,1
36634,1
10503,1
40457,1
10282,1
24832,1
45366,0
16959,1
21647,0
10520,1
48540,0
20538,1
4102,1
35987,1
21521,1
36340,0
22154,1
43626,1
18885,1
20661,0
6274,1
5341,1
5809,1
22017,0
15176,1
10921,1
30618,1
4200,1
4821,1
19851,1
25801,1
36449,1
1530,1
11401,1
26980,0
3726,0
16669,0
25041,1
11245,0
22593,1
36235,1
41966,1
43661,1
8442,0
10245,1
18639,1
47052,1
47700,1
17491,1
13986,1
46509,0
36621,1
44679,1
16687,1
41083,1
31208,1
24039,1
33076,1
37396,1
6119,1
27077,0
29384,0
41499,1
26805,1
7235,1
17218,1
29164,1
6430,1
48818,1
42535,1
21781,1
19733,0
24988,1
9049,1
38179,1
1212,1
41969,1
28796,0
22715,1
21443,1
44798,1
38022,1
15310,1
34265,1
36783,1
28043,1
10669,1
11041,1
32141,1
8994,0
11260,0
34105,1
46292,1
17494,1
18259,1
6787,0
7832,0
43122,1
13740,1
14210,0
7299,0
8652,1
36366,0
44650,1
830,1
24145,1
39862,0
9901,1
26916,1
11365,1
25846,1
44286,0
23221,1
48467,1
12940,1
24422,1
30129,0
27758,0
15229,0
17815,1
42430,0
42863,1
26844,1
42764,1
22617,1
34698,1
17343,1
3495,1
2490,1
39454,0
42666,1
45569,1
18322,1
2214,1
39161,1
3558,1
3774,0
8116,1
4618,0
40912,1
46096,0
19355,0
10353,1
33270,1
23742,1
16221,1
5013,0
22853,0
27393,1
38038,0
8367,0
4531,1
37739,0
47262,1
39243,1
38380,0
16691,1
16147,1
11390,1
28529,1
17581,1
48729,1
38069,1
38730,1
45937,0
19283,1
7101,1
46536,1
6532,1
10327,0
2848,0
10068,1
38614,1
13102,1
18075,1
7836,1
7483,1
5704,1
2495,0
40933,0
30412,1
11173,1
40027,1
24684,1
42963,1
47631,1
9784,1
7803,1
48772,1
11208,1
12088,1
6833,0
15224,1
9931,1
45177,1
6680,1
26962,1
36460,1
1331,1
47632,1
11953,1
18137,1
41771,0
48255,1
25434,0
30604,1
12912,1
8189,1
1805,1
13064,0
3751,1
8616,1
33598,1
14486,1
32630,1
10043,1
41266,0
21755,1
27688,1
2958,1
13417,1
39315,1
917,0
46087,1
6202,1
24336,1
9309,1
172,0
47582,0
24980,1
37718,0
15701,1
2876,1
31931,1
36445,0
41304,1
32633,1
20269,1
11039,0
21170,1
29459,0
48216,1
18039,0
35219,1
5406,0
25146,1
35712,0
37956,1
2578,0
25978,1
21271,0
46542,1
41521,0
19698,1
13770,1
38470,1
18671,1
9175,1
40867,1
30125,1
4803,1
308,0
23901,1
33187,1
30771,1
16600,1
25210,1
31438,1
17562,1
7104,0
21287,1
9129,0
3686,1
13416,0
795,1
16630,1
17465,1
35519,1
27614,1
27418,0
42163,1
39330,1
29093,0
18572,1
14092,1
33692,0
47486,1
11355,1
22754,1
35622,0
21173,1
17340,0
9937,1
8252,0
13984,1
26608,1
24186,0
39581,1
25069,0
10588,1
45748,1
16167,0
19550,0
43873,0
2241,1
15692,0
31102,1
945,1
20277,0
34528,0
21278,1
6638,1
16680,1
9128,1
23631,1
33485,1
18836,1
48601,0
6322,1
42736,0
6262,1
13476,1
39712,1
8110,1
15242,0
25956,1
17913,1
22736,1
23837,1
25674,0
35400,1
16127,1
18635,1
15888,1
22747,1
12342,1
16854,1
25404,1
28655,1
13536,1
33341,1
17508,0
45216,1
35568,1
11183,0
10539,1
40066,1
31471,1
7601,1
47367,1
45292,1
29453,1
24924,1
47633,1
34498,0
10369,1
32541,1
12281,1
29531,1
15962,1
20199,0
45286,1
24111,1
5510,1
48304,1
31550,1
16129,1
28959,1
35597,1
37009,1
2160,0
48045,1
7071,0
28855,1
17838,1
16885,1
27886,0
4236,1
17549,1
36784,1
39864,1
13535,0
13209,0
41526,0
46575,0
28795,1
28598,1
37875,1
29945,1
11171,0
10115,1
32041,1
14475,1
38475,1
36328,0
33236,1
23670,1
44865,1
31169,1
41030,1
4515,1
40072,1
37027,0
1200,0
24703,1
11519,1
19472,1
12198,1
30622,1
21409,1
5214,1
3059,1
11587,0
5138,1
13573,1
27737,1
18891,1
34127,0
36415,0
22935,1
9920,0
13422,0
2116,1
44901,1
33260,0
435,0
34507,0
4708,1
36544,1
37823,1
36589,0
15479,1
38616,1
25610,0
4449,1
18745,1
45104,1
42742,0
14966,1
18980,0
25583,1
10489,1
12356,1
31297,1
10075,1
10897,1
12138,1
8408,1
22156,0
11291,1
26795,0
31056,0
15866,1
13698,1
24217,1
9427,1
48457,1
4879,1
46972,1
13237,1
16501,1
4507,1
42489,1
3011,0
24723,1
34467,1
16144,1
37572,1
18971,0
11404,0
13553,1
24156,0
44922,1
44320,1
45130,0
29655,0
42761,1
28520,1
39677,0
40263,0
14667,1
4630,1
21530,0
7447,1
12375,1
32747,1
14870,1
28364,1
31762,1
14350,1
38128,1
36584,0
32121,1
14224,1
2555,1
25124,1
18400,1
48381,1
751,1
38803,0
23944,1
28741,1
14676,0
10259,1
25999,1
25083,1
35567,1
25278,1
23847,1
27137,1
19117,1
4078,1
19979,1
28524,1
12133,0
23251,1
31644,1
23873,1
44204,1
16757,0
33499,1
33983,1
39474,1
29511,1
3715,1
46483,1
24776,1
42018,1
30461,1
38861,1
31038,1
2352,0
32877,1
25060,1
17852,1
3509,1
5972,1
9553,1
48480,1
46730,1
9965,1
34489,1
45784,1
13696,1
42711,1
4600,0
30427,1
851,1
21694,1
11638,0
7338,1
9135,1
43629,1
28218,1
21239,1
15779,1
44329,1
32232,1
19680,1
17799,0
48543,1
44697,0
41096,1
19490,1
6764,0
31858,1
36896,1
39669,1
4959,1
13032,1
108,1
23582,0
10363,1
7277,1
10021,1
44522,1
24614,0
34536,1
36920,1
4683,1
27919,1
28429,1
21102,1
30173,1
42998,1
42332,1
30054,1
19623,0
5699,1
7913,1
39328,1
6260,1
7286,0
37506,1
46807,1
31372,1
7598,1
38184,1
25561,1
6326,1
24790,0
8055,0
3224,0
2552,1
5780,1
25254,1
1291,1
3615,1
38495,1
11342,1
17637,1
35830,0
11909,0
21364,1
48066,1
48339,1
17202,1
38911,0
10714,1
22657,1
22423,1
30852,0
6090,1
46543,0
32239,1
37128,1
23402,0
27381,1
13375,1
35365,1
8419,1
45697,1
36422,1
19638,1
8700,1
32769,0
13452,1
39738,1
12287,1
14573,0
32421,1
15985,0
28241,1
12597,0
24386,0
4556,1
11186,1
4472,1
32969,1
12464,1
43256,1
27084,1
675,1
46126,1
31510,0
27448,1
31604,0
17762,1
19253,1
1645,0
38450,1
21427,0
40890,1
46990,1
22692,1
33451,0
30361,1
34096,1
21432,1
36463,1
16888,1
1427,1
44877,1
18050,0
36591,0
39667,1
22030,0
24225,1
36213,1
5494,0
8191,1
41482,1
15976,1
22411,1
9367,1
41810,1
932,1
30844,1
7631,1
25118,1
8072,1
3250,1
24632,1
3900,0
37444,0
1157,0
41626,1
12823,1
779,1
25958,1
41226,0
20040,1
31312,1
2210,1
31714,0
42594,1
6936,1
8435,1
39359,0
1688,1
7802,1
21525,1
11697,1
26410,1
2250,1
19558,1
7326,1
9244,0
24576,0
2429,1
4436,1
30139,1
47503,1
4861,1
42351,1
29065,1
26647,0
5553,1
170,1
1757,1
14446,0
20630,1
41650,1
39710,1
26542,1
20974,1
46756,1
9412,1
19154,0
47564,1
33667,1
36519,1
10349,0
6047,1
23259,1
4021,1
5622,1
16527,0
47435,1
44774,1
38242,1
17993,1
35423,1
28677,1
48062,1
11380,1
44507,1
7202,0
43449,1
33407,0
4594,1
16491,1
5514,0
21725,1
24163,1
15002,1
16643,0
3342,1
22266,0
15323,1
18456,1
9441,1
16002,1
47577,1
8188,1
6801,1
26208,1
31059,1
23854,0
1678,1
7730,1
22366,1
46812,1
30798,1
38899,0
27013,1
32416,0
18285,0
44408,0
31664,1
40669,1
34734,1
37203,0
14604,1
8871,1
18073,1
34431,1
30884,0
18802,1
28898,1
1624,1
7407,1
6416,0
36970,1
25567,1
1403,1
31691,1
41135,1
28143,0
39993,1
7820,1
29543,1
25881,1
43232,1
42059,1
24978,1
20736,0
5632,1
19530,1
31276,1
31295,0
39940,1
10495,1
16873,1
27563,1
41271,1
18048,1
43625,1
12938,1
11303,1
38216,1
17254,0
30593,1
23060,1
17602,1
29698,1
11456,0
826,1
3711,1
43309,1
11889,1
23341,0
16154,1
40363,1
25607,1
36086,1
22189,0
14551,1
29794,1
40629,1
6649,0
10186,0
9174,1
45520,0
18625,1
43757,1
22578,0
5290,0
11972,1
38156,0
17690,1
31955,1
48529,1
27516,1
906,1
3560,1
5857,0
46560,1
38048,1
30433,1
45845,0
18090,1
29220,1
29066,1
46581,1
16026,1
38673,1
7075,1
47616,1
37841,1
22342,1
41361,0
12739,0
48723,0
46099,0
2240,0
6803,0
23928,1
39288,1
16410,1
46356,0
37184,1
25236,0
401,1
37547,1
16730,1
35395,1
7122,1
1536,1
1095,1
16662,0
35673,1
29136,1
4328,1
39515,1
13,1
7330,1
48240,1
975,1
41013,0
46479,1
38625,1
1015,1
22329,0
41980,1
7103,0
30562,1
9726,1
39950,1
28017,1
33092,1
9810,1
38621,1
1700,1
23984,1
28165,1
35683,1
4837,1
11273,1
32166,1
14826,1
23580,1
36363,1
36314,1
10926,1
22410,1
24409,0
6235,1
38910,0
18041,1
33654,1
47137,1
6934,0
21783,1
25672,1
21399,1
36472,1
34612,1
46017,1
36555,1
29291,0
20372,1
32233,1
1136,0
7638,0
22202,1
31633,0
40137,1
15044,1
5264,0
12778,1
30491,1
46590,0
28106,1
9844,1
20902,1
25636,0
20878,1
22422,1
45122,1
29912,1
44630,1
21198,0
28436,1
46587,1
37507,1
1968,1
33297,0
36479,1
29998,1
42454,0
23642,1
23511,0
21157,1
44358,0
46026,1
37210,0
24696,1
35929,1
9221,1
38138,1
37325,1
48753,1
25168,1
23223,1
14319,1
40728,0
4269,1
25914,0
42960,0
47505,1
37842,0
30047,1
26811,1
35277,0
4954,1
36600,1
23300,1
44703,1
3337,0
151,1
20993,1
20627,1
24368,1
6882,1
2603,0
26053,1
42165,1
10168,1
20361,1
10852,1
17456,1
18390,1
6729,1
5525,1
38708,1
20968,1
23167,1
37722,1
17871,0
38553,1
40456,1
12388,1
16308,1
8426,1
19629,1
48156,0
3439,1
40758,1
37499,0
8517,1
781,1
400,1
40863,1
8465,1
28281,1
41,1
29946,1
14116,1
16899,1
9368,1
13325,1
32394,1
27105,0
22565,1
30386,1
18831,1
31698,1
27979,0
10980,0
14935,1
37297,1
12698,1
39220,0
2469,0
23088,1
9575,1
47782,1
34092,1
46683,1
19654,1
42779,1
38680,1
26563,1
22597,1
31284,1
36202,1
6719,1
11168,0
46764,1
24658,1
12232,0
36881,0
9814,0
43772,1
183,0
43163,1
169,1
38985,0
39827,1
44936,1
45556,0
21692,1
7249,0
29102,1
46443,0
12697,1
31421,1
42397,1
12975,1
6550,1
14248,1
18970,1
44779,1
44166,1
33821,1
25330,1
22705,1
17526,1
30592,1
8120,1
4864,1
28558,1
25875,1
23859,1
28259,1
30013,1
42261,0
7902,0
6774,1
30276,1
45266,1
24583,1
41900,0
8870,1
4390,0
36044,1
47857,1
20827,1
38527,1
33129,1
9453,0
48498,0
12272,1
31836,1
33866,1
7404,0
14207,0
7949,1
47256,1
4283,1
37585,0
40733,1
3447,1
38065,1
3944,1
29021,1
41922,1
34373,1
29778,0
14942,0
29411,0
34338,1
26643,0
20121,1
47104,0
43423,0
23461,1
32817,1
6270,1
43764,1
45933,1
38641,1
34037,1
4051,1
2205,0
14152,0
4425,1
29640,1
13758,1
13392,1
37378,1
8726,1
42177,0
9888,1
44433,1
37700,0
26508,1
13060,1
43611,0
21952,1
26609,1
4325,1
34872,1
47353,1
33991,1
33226,0
46195,1
11490,1
2266,1
10382,1
26833,1
7353,0
20444,0
35877,1
12645,1
9789,1
35113,0
39064,1
5576,1
11866,0
46544,1
40579,1
11715,1
26371,1
10871,1
35238,0
27454,1
15301,1
24829,1
10507,1
29611,1
15408,0
9702,1
29681,0
31834,1
3555,1
43167,1
22789,1
18645,1
30731,1
45341,1
4494,1
2716,0
37234,1
43106,1
8653,0
38753,1
14914,1
22801,1
28649,1
16984,1
47957,1
2409,1
16740,0
22490,1
18119,1
48312,1
6825,1
17865,1
7524,1
18319,1
46613,0
36195,1
36148,0
2463,1
41831,1
40528,1
16050,0
13777,0
5143,1
46891,1
40369,0
22225,0
11578,0
15163,1
45772,1
30247,1
9794,0
4036,1
35886,0
25651,0
747,1
42766,1
21221,1
35764,1
47279,1
6661,0
5191,1
36443,1
38574,0
35328,1
11997,1
29493,1
44479,1
21813,1
10819,1
32655,1
25646,0
32949,1
27176,1
25372,0
20636,1
10321,1
29109,1
29865,0
6451,1
31411,0
40083,1
30231,1
7409,0
25523,1
5745,1
48114,1
12677,0
44754,1
28458,1
11586,1
24222,1
30848,1
22397,1
35899,1
14786,1
40200,1
3235,1
29519,1
18843,1
11358,1
1814,0
43732,1
7203,0
15110,1
42807,1
14247,1
45310,1
22812,0
31731,1
20685,1
30346,1
33569,0
24103,1
4305,1
17228,1
23669,1
34140,1
9032,1
16431,1
22818,1
44515,1
10330,1
4048,1
3065,1
41619,1
45819,1
5224,0
24403,1
28247,1
12998,0
14041,1
27808,1
47684,0
16196,1
16538,1
951,0
10518,1
17527,1
29300,1
39684,0
42829,1
7746,1
69,1
22528,1
31838,1
28641,1
45546,0
20486,0
19378,0
37877,0
47197,1
18728,1
48838,1
47765,1
22205,1
13006,1
17542,1
14397,1
30213,1
15965,1
22038,1
25562,1
42639,0
8964,1
37651,1
3412,1
42862,1
41986,1
38250,1
26107,1
20776,1
4669,0
36839,0
44566,0
8855,1
41332,1
37076,1
33402,1
46256,1
5966,1
47464,1
30471,1
7322,1
15773,1
7947,1
43014,1
3982,1
42248,1
4162,1
9846,1
6922,1
42445,1
33773,1
36963,1
40190,1
39223,1
31502,0
14242,1
48329,1
24907,0
39850,1
1874,1
33028,1
27920,1
10801,0
11917,1
27734,1
18590,1
42328,0
36345,1
47181,1
14122,1
42910,1
25176,1
25354,1
43929,1
11341,1
20365,1
25898,1
29769,0
36803,1
24630,0
35954,0
35303,0
1744,1
46657,1
18386,1
20500,1
27488,1
1047,1
45818,1
23127,1
8504,1
39115,1
14395,1
6666,1
4060,0
7386,1
32740,0
35062,1
22572,1
17658,1
6597,1
26050,0
9402,1
40949,1
39286,1
47843,1
4493,1
10773,1
37056,1
34895,0
35430,1
48672,1
38770,0
21799,1
22103,1
39462,1
10165,1
22135,1
3486,1
30669,0
10710,1
25756,1
16816,1
43050,1
3543,0
277,1
3184,0
39042,1
35706,1
41697,1
39138,1
36660,1
47233,0
3178,1
20948,1
28797,1
28628,0
34128,1
31667,1
32113,1
48503,0
18568,1
23361,0
40245,1
37972,1
12149,1
15907,0
7819,1
38245,0
35953,0
3330,1
24475,1
6312,1
47243,1
14219,1
20403,1
10599,1
1684,1
8226,0
30298,1
3318,1
38643,1
21304,1
11923,1
2748,1
27589,1
40219,1
1942,1
43123,0
46100,1
10333,1
40840,1
32855,1
31647,1
18902,1
29054,1
34236,0
35336,1
19486,0
10707,1
26922,1
5008,1
20088,0
38082,1
23071,1
37150,0
39699,1
27099,1
31996,0
15504,1
43590,1
37590,1
23207,1
35840,1
7686,1
13082,1
30138,0
34107,1
13725,1
26166,1
32321,1
17070,1
18455,0
29757,1
38249,1
41190,1
5908,1
13793,1
46753,1
7127,1
42703,0
25064,1
16542,1
39174,1
19824,1
6788,1
7297,1
22349,1
20352,1
8978,1
22071,0
7779,1
12854,1
5260,1
44911,1
27018,1
20524,1
26827,1
43600,1
24697,1
10092,1
46233,0
302,0
45838,1
1374,1
34833,1
34678,1
3970,1
21217,1
15890,1
19958,1
10426,1
42402,1
23383,1
12752,1
32167,1
15326,1
43881,1
33791,1
33869,1
35695,0
42452,1
27385,1
17316,1
10086,1
27466,1
30513,1
41940,1
2925,0
1180,0
12957,1
24571,0
42746,0
48089,0
42816,1
6354,1
8681,1
20777,1
9003,1
36388,1
37751,0
42241,1
11966,1
42792,1
12900,1
31474,1
37238,1
23983,0
1452,1
31163,1
45261,1
1231,1
46945,1
1749,1
10308,1
46534,1
42109,0
20451,1
635,1
11585,1
17992,1
7264,1
25854,1
4638,1
3049,0
29197,1
16722,1
28478,1
36902,1
25629,0
11476,1
9350,1
29891,0
27584,1
32012,0
11421,1
15571,1
44503,0
21519,1
16820,1
20270,1
15422,1
45134,1
14537,1
1876,0
5250,1
5095,1
10113,1
6220,0
15846,1
48043,0
40185,0
46321,1
20641,0
1220,0
4052,1
26404,1
14337,0
42196,1
9352,0
8955,0
13462,1
36657,0
16075,1
31243,0
28050,0
38265,1
22252,0
28171,1
33530,1
18904,1
23179,1
8508,1
20866,1
26836,1
38948,1
34881,0
24719,1
8450,1
16278,1
7518,1
13155,1
13786,0
46714,1
26170,0
38400,0
32767,1
35610,1
7781,1
17337,0
28691,1
39163,0
45939,1
17623,0
32717,1
11870,0
21133,1
158,1
21609,1
47053,1
40399,0
17295,1
42500,0
7982,1
2209,1
21689,1
1141,1
38028,0
7088,1
11031,1
33521,1
48095,1
2071,1
18501,1
14211,1
9479,1
24268,1
10067,1
17201,1
2380,1
2918,1
16529,1
28822,1
20443,1
21827,1
48687,1
36271,1
26042,1
5037,1
19810,0
5313,1
14505,1
43964,1
37434,0
35985,1
33977,1
651,1
29582,1
12167,1
1622,1
15445,1
13440,1
27417,1
33241,1
4262,1
45851,1
37363,1
2219,1
29006,0
14384,0
16614,1
12213,1
7177,0
36961,1
15783,0
36187,1
25011,1
39195,1
27327,1
33184,1
29096,1
29616,1
40270,1
13368,1
42224,1
8943,1
31075,1
26883,1
33390,0
9515,1
45713,1
28967,1
45088,0
19507,0
7685,1
28593,1
